age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
71.0,b'Self-emp-inc',146365.0,b'Some-college',10.0,b'Widowed',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,24.0,b'United-States',b'<=50K'
36.0,b'Private',355856.0,b'5th-6th',3.0,b'Never-married',b'Other-service',b'Not-in-family',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'China',b'<=50K'
51.0,b'Private',39264.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
30.0,b'Private',117028.0,b'HS-grad',9.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
40.0,b'Private',266631.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'Haiti',b'<=50K'
26.0,b'Private',152263.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,45.0,b'United-States',b'<=50K'
49.0,b'Private',387074.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',245211.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,2002.0,43.0,b'United-States',b'<=50K'
48.0,b'Private',136455.0,b'Some-college',10.0,b'Divorced',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,16.0,b'United-States',b'<=50K'
53.0,b'State-gov',153486.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
31.0,b'Private',105479.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
40.0,b'Private',409902.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Own-child',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'?',133515.0,b'Assoc-acdm',12.0,b'Never-married',b'?',b'Own-child',b'White',b'Female',594.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',89202.0,b'HS-grad',9.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
37.0,b'?',185692.0,b'10th',6.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,84.0,b'United-States',b'<=50K'
34.0,b'Private',157024.0,b'10th',6.0,b'Never-married',b'Other-service',b'Unmarried',b'Black',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
53.0,b'Private',230936.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
21.0,b'Private',57298.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
26.0,b'Private',82488.0,b'Masters',14.0,b'Never-married',b'Prof-specialty',b'Own-child',b'Asian-Pac-Islander',b'Female',0.0,0.0,40.0,b'Philippines',b'>50K'
29.0,b'Private',606111.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
44.0,b'Private',235182.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
22.0,b'Private',150336.0,b'Some-college',10.0,b'Divorced',b'Tech-support',b'Other-relative',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
43.0,b'Federal-gov',145175.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,42.0,b'United-States',b'>50K'
39.0,b'Private',186719.0,b'Some-college',10.0,b'Separated',b'Craft-repair',b'Unmarried',b'White',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
38.0,b'Local-gov',325538.0,b'HS-grad',9.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
67.0,b'Private',192995.0,b'HS-grad',9.0,b'Widowed',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
31.0,b'Private',103596.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,65.0,b'United-States',b'<=50K'
30.0,b'Private',207172.0,b'11th',7.0,b'Never-married',b'Protective-serv',b'Not-in-family',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
53.0,b'Self-emp-not-inc',237729.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Prof-specialty',b'Wife',b'White',b'Female',3411.0,0.0,65.0,b'United-States',b'<=50K'
44.0,b'Private',121718.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',15024.0,0.0,48.0,b'United-States',b'>50K'
43.0,b'Private',196344.0,b'5th-6th',3.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Mexico',b'<=50K'
22.0,b'Private',100235.0,b'HS-grad',9.0,b'Never-married',b'Handlers-cleaners',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
31.0,b'Private',161153.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
44.0,b'Private',303619.0,b'11th',7.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
88.0,b'Self-emp-not-inc',141646.0,b'7th-8th',4.0,b'Widowed',b'Farming-fishing',b'Not-in-family',b'White',b'Male',0.0,0.0,5.0,b'United-States',b'<=50K'
21.0,b'Private',293726.0,b'HS-grad',9.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
31.0,b'Private',190772.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Female',0.0,1590.0,35.0,b'?',b'<=50K'
35.0,b'Local-gov',91124.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',318912.0,b'Bachelors',13.0,b'Never-married',b'Other-service',b'Own-child',b'Black',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
48.0,b'Private',355978.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
68.0,b'?',81468.0,b'HS-grad',9.0,b'Widowed',b'?',b'Unmarried',b'White',b'Female',0.0,0.0,16.0,b'United-States',b'<=50K'
64.0,b'Private',183672.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
49.0,b'Private',140826.0,b'Masters',14.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'Asian-Pac-Islander',b'Male',99999.0,0.0,50.0,b'?',b'>50K'
44.0,b'Private',146659.0,b'Doctorate',16.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
18.0,b'Private',294720.0,b'11th',7.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,12.0,b'United-States',b'<=50K'
34.0,b'Private',284629.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
29.0,b'Local-gov',128091.0,b'HS-grad',9.0,b'Never-married',b'Transport-moving',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
23.0,b'Private',153643.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Other-relative',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
36.0,b'Self-emp-inc',173968.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
29.0,b'?',168479.0,b'Bachelors',13.0,b'Never-married',b'?',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
34.0,b'Private',303177.0,b'10th',6.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'Mexico',b'<=50K'
27.0,b'Self-emp-not-inc',189030.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
57.0,b'Local-gov',261584.0,b'Some-college',10.0,b'Separated',b'Other-service',b'Not-in-family',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
24.0,b'Private',131230.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
54.0,b'Private',138852.0,b'Some-college',10.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
18.0,b'Private',137532.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
25.0,b'Private',67222.0,b'Some-college',10.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'Philippines',b'<=50K'
28.0,b'Private',278736.0,b'Some-college',10.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Mexico',b'<=50K'
87.0,b'Private',143574.0,b'HS-grad',9.0,b'Married-spouse-absent',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,16.0,b'United-States',b'<=50K'
54.0,b'Private',283725.0,b'Masters',14.0,b'Divorced',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',131404.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Other-relative',b'White',b'Male',0.0,0.0,25.0,b'United-States',b'<=50K'
43.0,b'Private',185015.0,b'5th-6th',3.0,b'Married-spouse-absent',b'Priv-house-serv',b'Other-relative',b'White',b'Female',0.0,0.0,40.0,b'El-Salvador',b'<=50K'
43.0,b'Federal-gov',47902.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',3908.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',272017.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Private',224559.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'Black',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
65.0,b'Private',138247.0,b'Some-college',10.0,b'Widowed',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,22.0,b'United-States',b'<=50K'
39.0,b'Private',365465.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
60.0,b'Self-emp-not-inc',69887.0,b'Some-college',10.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
30.0,b'Private',203488.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
39.0,b'Private',57691.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',7298.0,0.0,40.0,b'United-States',b'>50K'
35.0,b'Private',193815.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,1977.0,48.0,b'United-States',b'>50K'
31.0,b'Self-emp-not-inc',37284.0,b'Some-college',10.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
39.0,b'Private',317434.0,b'HS-grad',9.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',198613.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
27.0,b'Private',126060.0,b'Prof-school',15.0,b'Never-married',b'Prof-specialty',b'Other-relative',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
31.0,b'Private',187560.0,b'Some-college',10.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
77.0,b'?',331863.0,b'Some-college',10.0,b'Separated',b'?',b'Not-in-family',b'White',b'Male',0.0,0.0,2.0,b'United-States',b'<=50K'
40.0,b'State-gov',52498.0,b'Assoc-acdm',12.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
58.0,b'Federal-gov',256466.0,b'Masters',14.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'Asian-Pac-Islander',b'Male',7688.0,0.0,40.0,b'China',b'>50K'
37.0,b'Local-gov',215618.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Protective-serv',b'Husband',b'White',b'Male',0.0,0.0,80.0,b'United-States',b'>50K'
39.0,b'Private',150057.0,b'10th',6.0,b'Separated',b'Machine-op-inspct',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',213714.0,b'Some-college',10.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
20.0,b'Private',173095.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,4.0,b'United-States',b'<=50K'
36.0,b'?',143774.0,b'HS-grad',9.0,b'Divorced',b'?',b'Other-relative',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',277488.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
39.0,b'Private',240468.0,b'HS-grad',9.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,42.0,b'United-States',b'<=50K'
43.0,b'Private',197609.0,b'Some-college',10.0,b'Divorced',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
25.0,b'Private',72294.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
42.0,b'Private',219155.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
38.0,b'Private',130277.0,b'Some-college',10.0,b'Divorced',b'Tech-support',b'Unmarried',b'White',b'Female',0.0,1726.0,40.0,b'United-States',b'<=50K'
67.0,b'Private',100718.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
57.0,b'Private',151474.0,b'HS-grad',9.0,b'Divorced',b'Handlers-cleaners',b'Other-relative',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',209955.0,b'Some-college',10.0,b'Never-married',b'Craft-repair',b'Own-child',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
35.0,b'Private',23892.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
40.0,b'Private',206927.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,1887.0,40.0,b'United-States',b'>50K'
35.0,b'Private',60135.0,b'10th',6.0,b'Married-civ-spouse',b'Other-service',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
74.0,b'?',95630.0,b'9th',5.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,10.0,b'United-States',b'<=50K'
19.0,b'Private',229516.0,b'7th-8th',4.0,b'Never-married',b'Machine-op-inspct',b'Other-relative',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
36.0,b'Self-emp-not-inc',127740.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,99.0,b'United-States',b'<=50K'
39.0,b'State-gov',252662.0,b'Doctorate',16.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,2824.0,50.0,b'United-States',b'>50K'
17.0,b'?',171080.0,b'12th',8.0,b'Never-married',b'?',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
47.0,b'?',118358.0,b'HS-grad',9.0,b'Never-married',b'?',b'Other-relative',b'White',b'Female',0.0,0.0,50.0,b'?',b'<=50K'
32.0,b'Private',160594.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,1564.0,50.0,b'United-States',b'>50K'
32.0,b'Local-gov',393376.0,b'Bachelors',13.0,b'Never-married',b'Protective-serv',b'Not-in-family',b'White',b'Female',0.0,0.0,48.0,b'United-States',b'<=50K'
51.0,b'Federal-gov',321494.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
48.0,b'?',289517.0,b'Some-college',10.0,b'Never-married',b'?',b'Not-in-family',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
38.0,b'Private',331395.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,38.0,b'United-States',b'<=50K'
19.0,b'?',199609.0,b'Some-college',10.0,b'Never-married',b'?',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
52.0,b'Private',178596.0,b'Masters',14.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
21.0,b'Private',198996.0,b'Some-college',10.0,b'Never-married',b'Machine-op-inspct',b'Own-child',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
33.0,b'Private',222654.0,b'HS-grad',9.0,b'Divorced',b'Craft-repair',b'Other-relative',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
18.0,b'Private',293510.0,b'12th',8.0,b'Never-married',b'Handlers-cleaners',b'Other-relative',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
32.0,b'Self-emp-not-inc',176185.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',7298.0,0.0,40.0,b'Japan',b'>50K'
28.0,b'Private',370509.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,44.0,b'United-States',b'>50K'
45.0,b'Private',167381.0,b'HS-grad',9.0,b'Divorced',b'Sales',b'Unmarried',b'White',b'Female',0.0,0.0,32.0,b'United-States',b'<=50K'
21.0,b'Private',300445.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
24.0,b'Private',339602.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
53.0,b'Private',329222.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,1740.0,40.0,b'Laos',b'<=50K'
54.0,b'Self-emp-not-inc',183668.0,b'5th-6th',3.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
28.0,b'Private',30014.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
20.0,b'?',120820.0,b'Some-college',10.0,b'Never-married',b'?',b'Own-child',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
23.0,b'Private',33021.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'State-gov',295662.0,b'Bachelors',13.0,b'Never-married',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
45.0,b'Private',183168.0,b'Some-college',10.0,b'Married-civ-spouse',b'Tech-support',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
47.0,b'Self-emp-not-inc',148738.0,b'7th-8th',4.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,72.0,b'United-States',b'>50K'
35.0,b'Private',214738.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,48.0,b'United-States',b'<=50K'
20.0,b'Private',196758.0,b'Assoc-acdm',12.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
35.0,b'Federal-gov',105527.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
50.0,b'Private',221495.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
40.0,b'Private',211938.0,b'10th',6.0,b'Never-married',b'Transport-moving',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
50.0,b'Private',209320.0,b'10th',6.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,32.0,b'United-States',b'<=50K'
33.0,b'Private',298785.0,b'9th',5.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
37.0,b'Private',459192.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,44.0,b'United-States',b'<=50K'
37.0,b'Private',342642.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
25.0,b'Self-emp-not-inc',46015.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
17.0,b'Private',219199.0,b'10th',6.0,b'Never-married',b'Other-service',b'Own-child',b'Black',b'Male',0.0,0.0,15.0,b'United-States',b'<=50K'
49.0,b'Self-emp-not-inc',285858.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
66.0,b'Private',592029.0,b'HS-grad',9.0,b'Widowed',b'Sales',b'Not-in-family',b'Black',b'Female',0.0,0.0,24.0,b'United-States',b'<=50K'
24.0,b'Private',132247.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Other-service',b'Wife',b'White',b'Female',0.0,0.0,24.0,b'United-States',b'<=50K'
50.0,b'Private',330543.0,b'Preschool',1.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Mexico',b'<=50K'
56.0,b'Private',176613.0,b'Bachelors',13.0,b'Divorced',b'Prof-specialty',b'Not-in-family',b'Asian-Pac-Islander',b'Female',0.0,0.0,40.0,b'Philippines',b'<=50K'
68.0,b'Private',174895.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
65.0,b'Private',200408.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
67.0,b'Private',219687.0,b'Some-college',10.0,b'Widowed',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,18.0,b'United-States',b'<=50K'
17.0,b'Private',174466.0,b'11th',7.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,18.0,b'United-States',b'<=50K'
27.0,b'Private',339921.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Male',0.0,0.0,38.0,b'Mexico',b'<=50K'
47.0,b'Local-gov',330080.0,b'11th',7.0,b'Married-spouse-absent',b'Craft-repair',b'Not-in-family',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
40.0,b'Private',151504.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
39.0,b'State-gov',275300.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Mexico',b'<=50K'
